Date,FCOM,FUTY,FXG,FXO,FXZ,IDU,IYC,IYR,IYW,PSCE,PSCF,PSCH,PSCU,PYZ,RHS,RYT,USRT,VCR,VGT,VHT,VIS,VOX,VPU,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2010-08-24,,,16.805069,10.96489,16.958429,57.640816,50.726105,37.211632,48.385811,20.99473,18.784346,21.685766,19.019674,24.765011,44.473091,39.975113,27.54281,43.019077,45.706726,44.557884,45.083313,43.608513,49.457668,25.541784,43.402985,7.419761,24.18858,18.351931,21.761843,,23.213724,24.791279,26.875635
2010-08-25,,,16.768837,11.053606,17.075506,57.617523,51.214291,37.697224,48.683006,20.472525,18.994085,22.094376,19.366184,24.900585,44.593857,40.207905,27.907379,43.497372,46.009476,45.040257,45.153053,43.992523,49.518898,25.617355,43.267887,7.441728,24.145794,18.466248,21.810816,,23.198614,25.037601,27.152426
2010-08-26,,,16.687304,10.973761,17.075506,57.431236,50.836643,37.488045,48.153641,20.840002,18.92697,21.870613,19.304586,24.900585,44.188446,39.919247,27.834465,43.208603,45.559929,44.665077,44.935097,43.8466,49.30463,25.583769,42.879452,7.381316,24.111561,18.281582,21.647556,,23.092821,24.879246,26.96492
2010-08-27,,,16.823193,11.213286,17.534819,58.440304,51.499855,38.085705,48.738728,21.429907,19.237385,22.288958,19.812805,25.515186,44.507584,40.636238,28.189913,43.948586,46.202133,45.16534,45.981319,44.338131,50.184666,26.347839,43.994068,7.540584,24.599436,18.501419,21.786335,,23.531105,25.13438,27.402435
2010-08-30,,,16.678246,11.053606,17.201593,57.633064,50.716892,37.734581,48.14436,21.313858,18.85146,21.928991,19.39699,25.099428,44.067696,39.94717,27.943836,43.109322,45.596626,44.629349,45.187935,43.700676,49.518898,25.953209,43.352322,7.381316,24.222828,18.255198,21.598587,,23.175943,24.817661,26.920279
2010-08-31,,,16.732597,11.115703,17.291651,57.819328,50.634003,38.085705,47.865746,21.120451,18.968918,21.705219,19.427792,25.352501,44.162567,39.621269,27.232935,43.118347,45.275517,44.388149,45.065876,44.030922,49.702545,26.062361,43.234108,7.447219,24.128675,18.193651,21.614914,,23.281733,24.720894,26.955999
2010-09-01,,,16.986261,11.470554,17.805002,59.154423,52.264389,39.288486,49.119495,21.574963,19.564581,22.37652,19.974503,26.328638,44.783615,40.887653,29.092213,44.679554,46.569107,45.469055,46.827019,44.990955,50.827465,26.843229,44.846935,7.732807,25.087311,18.659702,21.99856,,23.788021,25.29273,27.884588
2010-09-02,,,17.076855,11.541524,18.093193,59.069027,53.194698,39.781555,49.518845,22.068165,19.833046,22.678112,19.874403,26.608826,45.102753,41.595345,29.402088,45.563946,47.046181,45.790642,47.480892,45.136871,50.712677,27.162285,45.218483,7.809696,25.404011,18.826778,22.137327,,23.788021,25.424686,28.402454
2010-09-03,,,17.158388,11.727821,18.300335,59.426083,53.848701,40.304508,50.391827,22.542017,20.109907,22.853231,20.043814,26.898054,45.387402,42.209919,29.748428,46.231747,47.825996,46.237289,48.178371,45.605381,51.026432,27.48135,45.767353,7.974455,25.789177,19.108166,22.276091,,23.893818,25.662224,28.822111
2010-09-07,,,17.040617,11.514912,18.07518,59.045731,53.148663,39.744202,49.992489,22.01981,19.816273,22.590555,19.720404,26.635941,45.21489,41.781582,29.411205,45.500771,47.367279,45.906769,47.65527,45.282803,50.712677,27.212666,45.08337,7.793219,25.549517,18.949886,22.186306,,23.772909,25.512669,28.357813
2010-09-08,,,17.113089,11.585881,18.129219,58.836163,53.507889,39.766621,50.224659,22.242233,19.849825,22.755943,19.574095,26.744398,45.404644,42.014385,29.356522,45.825649,47.55994,46.165825,48.134781,45.566978,50.551971,27.422577,45.471809,7.870108,25.81485,19.05541,22.28426,,23.659561,25.653421,28.563177
2010-09-09,,,17.140268,11.64798,18.120214,59.309654,53.563164,39.467789,50.345394,22.2519,19.908554,22.882425,19.782001,26.672094,45.551281,42.00507,29.110439,45.85273,47.642509,46.657139,48.187096,45.97403,50.934601,27.330214,45.56469,7.968964,25.789177,19.108166,22.357718,,23.893818,25.926146,28.589964
2010-09-10,,,17.167454,11.674591,18.165241,59.061264,54.005291,39.624672,50.32682,22.2519,19.950502,22.99917,19.697304,26.925169,45.689281,41.9492,29.238037,46.231747,47.624161,47.041264,48.518398,46.035469,50.720333,27.556917,46.037552,7.979948,26.020283,19.116961,22.463839,,23.757801,26.190069,28.831043
2010-09-13,,,17.194624,11.878631,18.471451,59.426083,54.585602,40.244743,51.469131,23.015877,20.411932,23.417513,19.943708,27.368052,45.801426,42.787247,29.666399,46.818329,48.660866,47.210991,49.119976,46.342682,50.988174,28.001926,46.409115,8.150202,26.277061,19.459902,22.488327,,23.840916,26.25165,29.179266
2010-09-14,,,17.239925,11.843147,18.462444,59.301907,54.732979,40.125221,51.692024,22.677408,20.277695,23.300766,19.897511,27.467466,45.71516,43.215591,29.702856,46.944679,48.899395,47.407516,49.006634,46.219795,50.888695,27.951551,46.248665,8.078806,26.200022,19.539049,22.529139,,23.810694,26.339624,29.206049
2010-09-15,,,17.258039,11.905247,18.471451,58.999176,54.935623,40.43898,51.989223,22.706415,20.34481,23.563446,19.882101,27.349976,46.00843,43.280769,29.866913,47.052967,49.137943,47.782703,49.067654,46.603809,50.643806,27.901163,46.155781,8.106264,26.200022,19.662153,22.684229,,23.674673,26.585953,29.259628
2010-09-16,,,17.330523,11.878631,18.525486,58.680927,54.861946,40.222336,52.342129,22.348606,20.143463,23.514801,19.705002,27.485544,45.973927,43.569435,29.675518,47.007843,49.459038,47.684441,48.910728,46.404125,50.360661,28.035513,45.944683,8.084295,26.165783,19.77647,22.708715,,23.591553,26.480389,29.259628
2010-09-17,,,17.321459,11.887502,18.552509,58.618832,54.972466,40.341862,52.555729,22.338938,20.23414,23.641277,19.829077,27.608736,46.139587,43.678467,29.812225,47.152237,49.66087,47.711243,49.329224,46.803497,50.276482,28.040653,45.71479,8.041917,26.410973,19.883253,22.648703,,23.551092,26.47508,29.335766
2010-09-20,,,17.484526,12.082671,18.651573,59.402794,55.967274,41.245815,53.298695,22.861147,20.788267,23.89423,20.222109,27.88048,46.625259,44.386707,30.20413,48.081734,50.449879,48.345486,50.122608,47.67905,50.972858,28.220564,46.48674,8.196037,26.806705,20.174486,22.895334,,23.864086,26.828787,29.90008
2010-09-21,,,17.330523,11.99396,18.543499,59.084564,55.810692,40.595863,53.215107,23.054558,20.561577,24.137449,20.145046,27.708374,46.347721,44.246933,29.967167,47.874184,50.339771,48.372284,50.201065,47.82497,50.735638,28.092049,46.520672,8.118978,26.858322,20.139187,22.854227,,23.741943,26.846472,29.774673
2010-09-22,,,17.312395,11.852018,18.471451,59.426083,55.561993,40.177494,52.917923,22.75477,20.166969,23.903959,20.137337,27.654026,46.417107,43.594601,29.693747,47.549297,50.092064,48.363354,49.878479,47.556164,51.026432,28.160599,46.181355,7.986872,26.720671,20.04211,22.895334,,23.909895,26.890688,29.577614
2010-09-23,,,17.212748,11.683464,18.291323,58.844532,55.253448,39.27623,52.895607,22.425974,19.747179,23.748299,19.921553,27.38229,46.044186,43.678467,28.955502,47.314671,50.064548,48.175758,49.085102,47.318077,50.498413,27.895006,45.892929,7.832748,26.32494,20.015631,22.74736,,23.635071,26.749207,29.425339
2010-09-24,,,17.466406,11.967345,18.777658,59.785034,56.583729,40.34631,54.029957,23.180271,20.385265,24.28339,20.283768,28.134102,46.729332,44.908569,29.411205,48.560032,51.156296,48.818935,50.50621,48.093781,51.329823,28.580393,46.885445,8.041917,27.047583,20.403944,23.051533,,24.016775,27.111752,30.186722
2010-09-27,,,17.384871,11.878631,18.750639,59.886936,56.362015,39.946911,53.955563,23.209284,20.175362,24.117996,20.376238,28.115984,46.668636,44.78743,29.156012,48.343449,51.110416,48.515213,50.192345,48.370277,51.430275,28.417608,46.707294,7.953846,26.875532,20.412769,22.919992,,24.062572,26.908375,29.989651
2010-09-28,,,17.611361,11.967345,18.885727,60.067196,56.833168,40.052414,54.067139,23.228624,20.385265,24.312571,20.445602,28.39678,46.668636,45.132233,29.247154,48.785648,51.211338,48.917187,50.549809,48.5546,51.577084,28.417608,47.038139,7.97036,27.02178,20.439243,23.067974,,24.077843,27.129436,30.222546
2010-09-29,,,17.547941,11.905247,18.822683,59.863415,56.583729,39.758514,54.076447,23.91523,20.334888,24.477968,20.607445,28.233734,46.798725,45.244061,29.00107,48.551003,51.257206,48.792133,50.497498,48.301147,51.360741,28.194868,47.538635,7.90981,27.01317,20.395123,23.002207,,24.032042,27.032171,30.00757
2010-09-30,,,17.575117,11.931857,18.759644,59.737988,56.472866,39.848949,53.7882,23.770176,20.368477,24.439049,20.545788,28.21562,46.798725,45.048355,29.05575,48.478813,51.009499,48.711739,50.384151,48.201305,51.329823,28.08349,47.555599,7.898802,26.909941,20.315691,22.919992,,23.955698,26.961426,29.926952
2010-10-01,,,17.556997,11.931857,18.876724,60.184761,56.509819,40.044884,53.751019,23.808855,20.250929,24.351488,20.7924,28.39678,46.798725,44.917892,29.228922,48.569061,51.009499,48.729603,50.445187,48.516197,51.662086,28.451885,48.191818,7.981369,26.935745,20.324512,22.9611,,24.085478,26.961426,29.962786
2010-10-04,,,17.547941,11.905247,18.615549,59.918278,56.168003,40.383984,53.174545,23.373678,20.276119,24.040163,20.661386,28.03446,46.564548,44.40535,29.420321,48.361496,50.422348,48.256149,49.834896,48.370277,51.453445,27.997816,47.589523,7.926322,26.651852,20.156837,22.895334,,24.039673,26.696142,29.90008
2010-10-05,,,17.747248,12.073801,19.08386,60.607998,57.211926,40.911488,54.327484,23.982925,20.83025,24.633629,21.06213,28.894968,47.136948,45.560898,29.866913,49.381248,51.495743,49.086922,51.168816,49.169022,51.994324,28.785995,48.709286,8.107967,27.365894,20.55397,23.109081,,24.306866,27.191338,30.527111
2010-10-06,,,17.765364,12.038314,19.155912,60.365009,56.953259,40.790905,53.909073,24.215017,20.754683,24.555799,20.923412,28.958376,47.136948,44.479904,29.730198,49.065392,51.101246,48.95293,51.482693,48.938614,51.816628,29.060154,49.141914,8.102464,27.529348,20.456892,23.207726,,24.192354,27.085228,30.321079
2010-10-07,,,17.720068,11.99396,19.074858,60.44339,57.064117,40.881351,54.048546,24.031281,20.763084,24.614168,20.96195,28.840616,47.006855,44.778107,29.793995,49.200764,51.229694,48.961861,51.456532,48.508514,51.893894,28.768873,48.895912,8.069438,27.469131,20.456892,23.125515,,24.238161,27.138287,30.464405
2010-10-08,,,17.747248,12.029445,19.318022,60.67852,57.470592,40.93409,54.476246,24.031281,20.847042,24.91577,21.046715,29.329748,47.006855,45.113609,29.85779,49.787338,51.569145,49.149448,51.936047,48.4394,52.056152,29.334311,49.506691,8.091455,27.701408,20.571621,23.174843,,24.314501,27.209024,30.777914
2010-10-11,,,17.819723,12.047187,19.336033,60.70203,57.599918,40.873802,54.513439,24.833935,20.737892,24.847668,21.000475,29.329748,47.145622,45.122921,29.848682,49.931736,51.624187,49.194115,51.813992,48.393314,52.087063,29.282904,49.642414,8.080445,27.623983,20.606926,23.199509,,24.322136,27.226711,30.786875
2010-10-12,,,17.901253,12.118155,19.345041,60.466919,57.65535,41.227989,54.950447,24.911299,20.763084,24.886578,20.938822,29.42939,47.08493,45.551598,30.067425,50.085155,52.000332,49.31918,51.848858,48.470116,51.917065,29.360014,49.566059,8.174021,27.60677,20.730478,23.257053,,24.222895,27.288618,30.858528
2010-10-13,,,18.100565,12.233483,19.615217,60.725559,57.858597,41.634918,55.480412,25.539883,21.166086,25.256277,21.216263,29.918518,47.917511,45.915043,30.340841,50.220505,52.504921,49.685432,52.589935,48.700523,52.110237,29.831207,50.168358,8.179526,28.062733,20.898159,23.454359,,24.314501,27.483147,30.903315
2010-10-14,,,18.227392,12.180254,19.453112,60.584469,57.618404,41.506809,55.433929,25.240097,21.014963,25.24655,21.139194,29.601494,48.012917,45.710018,30.185902,50.003925,52.514103,49.551437,52.337097,48.623718,51.986622,29.548492,50.091999,8.036411,27.899284,20.90699,23.462582,,24.276331,27.430094,30.867483
2010-10-15,,,18.263634,12.127026,19.480131,60.803925,58.015633,41.484203,56.568272,25.45285,20.981377,25.275734,21.301033,29.664896,48.012917,46.120052,30.258818,50.292702,53.440727,49.703293,51.953487,48.431713,52.187519,29.634169,50.227737,7.898802,27.727217,21.259993,23.520128,,24.352669,27.54505,31.091427
2010-10-18,,,18.345161,12.26897,19.552177,61.329029,57.997173,41.273205,56.717037,25.520542,21.317211,25.441128,21.408934,29.78265,48.12566,46.175972,30.532242,50.256603,53.596672,50.12315,52.066822,48.700523,52.597034,29.762676,50.363464,8.074942,27.710011,21.401201,23.602331,,24.352669,27.801485,31.136206
2010-10-19,,,17.919373,12.127026,19.128893,60.85878,57.13802,41.476669,55.805855,24.708216,20.947792,24.837936,21.154612,29.10331,47.35379,45.355896,30.277048,49.462463,52.752628,49.247719,51.256012,47.978573,52.264782,29.000187,49.362469,7.964854,27.340092,21.021709,23.314604,,24.398472,27.279766,30.571901
2010-10-20,,,18.100565,12.260098,19.543169,61.344704,57.812405,42.305592,56.121979,24.901628,21.308815,25.24655,21.408934,29.728304,47.865467,45.924355,30.896805,50.058071,53.128784,49.551437,52.066822,48.654438,52.674301,29.599897,49.998699,8.041917,27.727217,21.198214,23.520128,,24.596964,27.536205,30.966026
2010-10-21,,,18.136803,12.260098,19.525164,61.054729,58.292789,42.222694,56.159172,24.611513,20.972975,25.139534,21.039007,29.646786,47.770077,45.905716,30.851231,50.292702,53.193005,49.685432,52.424286,48.470116,52.380695,29.59133,49.97324,8.041917,27.950895,21.215862,23.602331,,24.490084,27.606945,31.145168
2010-10-22,,,18.299868,12.304453,19.471125,60.756905,58.616131,42.230244,56.605461,25.153059,21.124107,25.129803,21.200851,29.547142,48.09964,46.464867,30.787436,50.599537,53.587509,49.73904,52.45916,48.431713,52.110237,29.377144,50.304085,8.036411,27.942289,21.277643,23.684542,,24.329765,27.615791,31.315363
2010-10-25,,,18.28175,12.286712,19.777328,60.607998,58.902504,42.313129,56.819309,25.336803,21.14929,24.954681,21.301033,30.18121,48.377171,46.912174,30.951487,50.897339,53.844383,49.998093,52.650967,48.654438,52.002071,30.011131,50.439812,8.008889,28.036922,21.339417,23.742094,,24.276331,27.766113,31.512421
2010-10-26,,,18.118679,12.313326,19.624226,60.521774,59.179649,42.064457,56.837914,25.462517,21.157686,24.760105,21.208555,29.891346,47.761402,46.651241,30.650726,51.177086,53.890251,49.855164,52.502743,48.731243,51.963425,29.831207,50.541603,8.019897,27.907879,21.392368,23.610554,,24.215261,27.686533,31.646791
2010-10-27,,,18.145855,12.26897,19.480131,60.30233,59.031849,41.64246,57.219112,25.182077,21.023355,24.672544,21.131489,29.755474,47.761402,46.772388,30.286156,50.879292,54.220535,49.694374,52.180161,48.431713,51.793442,29.557062,50.32954,8.025402,27.701408,21.454145,23.487244,,24.116013,27.518524,31.44973
2010-10-28,,,18.263634,12.20687,19.435097,60.513912,59.290501,41.386223,57.256313,25.278778,20.981377,24.750378,21.308744,29.74642,47.830788,46.902863,30.13122,51.059776,54.193008,49.873035,52.040672,48.746609,51.94025,29.574194,50.219254,8.025402,27.641184,21.454145,23.569452,,24.177092,27.677691,31.593044
2010-10-29,,,18.28175,12.215739,19.588203,60.686371,59.327465,41.416378,57.339985,25.539883,21.040148,24.760105,21.185434,30.063446,48.064964,47.294266,30.267927,51.1049,54.275578,49.649696,52.154015,48.746609,52.017525,29.814077,50.253185,8.014395,27.684202,21.48945,23.651663,,24.215261,27.562735,31.584085
2010-11-01,,,18.263634,12.233483,19.63323,60.145561,59.262794,41.717823,57.498055,25.626919,20.83025,24.322304,20.800104,29.981922,47.848137,47.201073,30.422871,51.00563,54.339798,49.605038,52.110413,48.715881,51.623444,29.796938,50.312569,8.014395,27.684202,21.507095,23.553009,,23.978603,27.562735,31.521385
2010-11-02,,,18.200214,12.331065,19.804342,60.897957,59.946419,41.95142,58.018742,26.052422,21.082127,24.925495,21.354982,30.33519,48.073627,47.611111,30.68718,51.673435,54.853561,50.007019,52.624805,49.230457,52.241592,30.10536,50.863964,8.036411,27.950895,21.718903,23.692766,,24.261065,27.828016,31.879686
2010-11-03,,,18.28175,12.357679,19.777328,60.70203,60.149662,41.906204,58.316277,26.178139,21.233252,24.925495,21.262503,30.253664,48.090981,47.7043,30.596039,51.85392,55.174671,50.096352,52.755577,49.445499,52.148872,30.019691,50.974236,8.113471,27.993914,21.842457,23.766756,,24.215261,27.845703,32.04092
2010-11-04,,,18.598822,12.68592,20.335701,61.462273,60.962605,42.991344,59.208866,27.367611,21.955301,25.373026,21.547647,31.186632,48.56797,48.617569,31.325167,52.720253,56.055408,50.364338,53.906429,50.059925,52.72839,31.004925,52.594486,8.383186,28.587505,22.168991,24.054487,,24.474819,27.97834,32.542545
2010-11-05,,,18.50823,12.792375,20.488811,61.493633,61.165867,43.420883,59.199574,27.377285,22.030859,25.188177,21.501406,31.449316,48.61134,48.906467,31.607706,53.027081,56.110447,50.194618,54.246449,49.860237,52.774769,31.116302,52.857456,8.575842,28.759571,22.151342,23.931173,,24.467184,27.810333,32.703766
2010-11-08,,,18.562593,12.694789,20.56086,61.117447,61.054977,43.209885,59.348335,28.083235,22.005678,25.188177,21.478289,31.476501,48.377171,48.897141,31.48922,53.018063,56.21138,50.007019,54.045921,49.737362,52.419323,31.193401,53.018642,8.509786,28.63913,22.168991,23.890066,,24.329765,27.73959,32.650036
2010-11-09,,,18.381405,12.499621,20.173595,60.897957,60.611572,41.649986,59.13448,27.947847,21.560694,25.168718,21.378103,30.960188,48.116989,48.561653,30.267927,52.485626,55.917793,49.783699,53.548965,49.545357,52.233871,30.645103,52.916855,8.350163,28.381042,22.107212,23.766756,,24.245789,27.624632,32.354443
2010-11-10,,,18.317982,12.650432,20.290678,60.655003,60.851761,42.14735,59.236767,28.624784,21.787384,25.373026,21.385809,31.150404,47.822113,48.757355,30.586924,52.891716,56.110447,49.926628,53.583847,49.691277,52.032959,30.799316,53.595486,8.443736,28.372438,22.124868,23.692766,,24.138918,27.615791,32.641071
2010-11-11,,,18.263634,12.56172,20.362722,60.67852,60.814819,41.808231,58.195393,28.963253,21.678238,25.402214,21.393511,31.33156,47.605293,48.235481,30.431988,52.873669,55.220543,50.015953,53.348438,49.537674,52.063892,31.116302,54.189293,8.361171,28.208986,21.789505,23.71743,,24.12365,27.695374,32.596287
2010-11-12,,,18.073387,12.393165,19.948444,60.176922,60.214317,41.416378,57.432976,28.237963,21.443146,25.100615,21.208555,30.66127,47.709373,47.722946,30.140331,52.241962,54.44072,49.435318,52.624805,49.076859,51.654358,30.422348,53.391888,8.223557,27.882067,21.480619,23.602331,,23.925163,27.350512,32.255905
2010-11-15,,,18.127737,12.419779,19.939442,60.419888,59.955666,40.964237,57.17263,28.228294,21.367582,25.139534,21.378103,30.706572,47.882828,47.555195,29.939821,52.133678,54.220535,49.426376,52.85149,49.030773,51.847523,30.18247,53.120438,8.262094,27.968096,21.41885,23.610554,,24.009138,27.359354,32.193203
2010-11-16,,,17.910315,12.180254,19.552177,59.643974,59.336716,39.675625,56.140572,27.464321,20.796661,24.594713,20.861759,29.737368,47.17165,46.408951,28.882589,51.411724,53.293926,48.711739,52.023228,48.185944,51.190735,29.531357,52.127914,8.124483,27.52075,21.030537,23.347483,,23.726677,26.961426,31.754282
2010-11-17,,,17.964672,12.20687,19.579191,59.628288,59.641556,40.02227,56.131275,27.609377,20.805063,24.701727,20.923412,29.85512,47.37112,46.64193,29.137783,51.862942,53.303097,48.810001,52.058102,48.324188,51.167572,29.522783,52.339993,8.069438,27.537952,21.039368,23.355703,,23.719046,27.005642,32.031971
2010-11-18,,,18.24551,12.331065,19.957449,59.980972,60.260494,40.30109,57.135448,28.547419,21.040148,25.032515,21.170021,30.606928,47.995567,47.564514,29.347406,52.386353,54.257225,49.435318,53.008423,49.076859,51.492092,30.079657,53.493683,8.179526,28.097141,21.392368,23.668102,,23.856461,27.38588,32.309639
2010-11-19,,,18.363285,12.331065,20.047512,59.816391,60.59309,40.489487,57.339985,28.769842,20.989769,25.07143,21.216263,30.806198,47.891491,47.91864,29.557034,52.711231,54.44072,49.426376,53.261257,49.169022,51.34528,30.31955,53.943291,8.179526,28.183174,21.454145,23.684542,,23.764845,27.412405,32.461926
2010-11-22,,,18.535408,12.295582,20.19161,60.012314,60.897945,40.572384,57.814182,29.001936,21.031754,25.353567,21.054424,31.041716,47.874146,48.272758,29.584372,52.981964,54.798519,49.533573,53.139202,49.11525,51.46891,30.396645,53.773621,8.058427,28.122955,21.577705,23.684542,,23.833553,27.421257,32.614193
2010-11-23,,,18.290806,12.135899,19.777328,59.424526,60.158909,40.286015,56.949482,28.61511,20.796661,25.178446,21.247089,30.452942,47.553265,47.694984,29.347406,52.323185,54.046223,48.926136,52.476597,48.593006,51.013031,29.814077,52.721737,7.931827,27.735826,21.259993,23.405029,,23.573997,27.023331,32.130486
2010-11-24,,,18.50823,12.339938,20.19161,59.761536,61.313663,41.062206,57.972248,29.253366,21.241646,25.606518,21.524527,31.132286,47.874146,48.617569,29.90337,53.388058,55.009529,49.372772,53.644871,49.069172,51.314373,30.388084,53.671829,8.052924,28.363827,21.612995,23.585892,,23.719046,27.279766,32.793354
2010-11-26,,,18.535408,12.251225,20.020491,59.479378,61.027275,40.941628,57.767693,29.069628,21.241646,25.596792,21.493702,30.96924,47.787415,48.543015,29.830454,53.198544,54.816872,48.979733,53.322289,48.961651,51.067108,29.874043,53.027126,7.937332,28.131563,21.401201,23.429691,,23.558731,27.041016,32.524624
2010-11-29,,,18.417641,12.260098,20.020491,59.267757,60.77787,40.919022,57.395782,29.475788,21.208067,25.353567,21.28562,30.878666,47.63131,48.132988,29.848682,52.900742,54.459068,48.90826,53.296135,48.577633,50.88166,30.131069,53.383415,8.003385,28.122955,21.34824,23.388588,,23.51292,27.014484,32.452965
2010-11-30,,,18.363285,12.162511,19.948444,59.158031,60.565384,40.760777,56.661251,29.379084,20.972975,25.04224,21.301033,30.643156,47.527237,47.648384,29.721085,52.783432,53.761803,48.506279,53.086884,48.40099,50.765759,30.148195,53.196793,7.95935,28.054125,21.136442,23.281723,,23.482389,26.766895,32.381306
2010-12-01,,,18.571644,12.375424,20.551851,59.839909,61.637009,41.069733,57.907166,30.355812,21.375978,25.53842,21.640127,31.385906,48.368511,48.897141,29.939821,53.803181,54.972828,49.41745,54.446972,49.015419,51.34528,30.970661,54.774612,8.118978,28.776777,21.586521,23.659883,,23.757214,27.279766,33.071037
2010-12-02,,,18.626001,12.606077,20.849054,60.098545,62.13586,41.627384,58.641685,30.790983,21.711823,25.616251,21.447458,31.739174,48.247086,49.512192,30.386417,54.443913,55.688427,49.792629,55.266514,49.460869,51.522999,31.441858,55.588974,8.328143,29.224129,21.842457,23.676321,,23.825922,27.491995,33.500992
2010-12-03,,,18.707535,12.63269,21.011158,60.25528,62.25597,41.687675,58.892738,31.061752,21.837753,25.703806,21.308744,31.875044,48.247086,49.838364,30.377302,54.633419,55.908615,49.855164,55.475761,49.691277,51.692997,31.707434,55.834988,8.355665,29.284344,21.895409,23.684542,,23.879364,27.491995,33.518913
2010-12-06,,,18.616941,12.606077,21.020168,60.043686,62.246708,41.71027,58.911335,31.612974,21.888128,25.859472,21.416636,31.89315,48.359829,49.829048,30.377302,54.705616,55.991192,49.578239,55.493191,49.783436,51.515278,31.758844,56.021614,8.344657,29.267149,21.895409,23.626997,,23.810654,27.315138,33.554733
2010-12-07,,,18.698479,12.641562,20.993145,59.722324,62.292919,41.845917,58.948536,31.690336,22.12322,25.966492,21.43976,31.947512,48.437881,49.950203,30.450216,54.687565,56.009537,49.613964,55.711159,49.898643,51.237095,31.801672,55.809536,8.355665,29.344572,21.921888,23.758537,,23.650341,27.332827,33.572662
2010-12-08,,,18.707535,12.756888,20.858059,59.534222,62.25597,41.220451,59.432011,31.400225,22.022463,26.073507,21.547647,31.820696,48.602684,50.45343,29.985397,54.642437,56.459091,49.676502,55.597813,49.890953,51.067108,31.467543,55.546574,8.493276,29.241337,22.107212,23.848963,,23.566366,27.359354,33.483074
2010-12-09,,,18.843424,12.801247,20.930103,59.698826,62.31139,40.775841,59.422714,31.593632,22.11482,25.995674,21.647833,31.856926,48.923576,50.388184,29.693747,54.696598,56.486607,49.792629,55.719872,50.359455,51.25256,31.638905,55.673798,8.59786,29.327358,22.124868,23.91473,,23.665604,27.403568,33.52787
2010-12-10,,,18.879665,12.898829,21.101221,59.988815,62.560799,41.197838,59.766739,31.864412,22.333117,26.268085,21.863617,32.101482,48.992939,50.602528,29.948936,54.958294,56.844402,50.346481,56.321449,50.674347,51.492092,31.913067,55.902866,8.67492,29.594053,22.230772,23.955833,,23.757214,27.668844,33.644318
2010-12-13,,,18.78001,12.934313,21.200287,60.263138,62.163559,41.303349,59.515694,31.970793,22.391888,26.375107,21.917562,32.110554,48.992939,50.527977,30.021851,54.615368,56.624222,50.391148,56.27787,50.674347,51.692997,32.0844,56.377911,8.669415,29.611259,22.186644,23.955833,,23.871721,27.713064,33.483074
2010-12-14,,,18.834368,12.872214,21.281345,60.396366,62.108162,40.881351,59.450615,31.574299,22.265949,26.725344,22.025455,32.173954,49.097027,50.304317,29.611715,54.534149,56.559998,50.962852,56.478382,51.311806,51.816628,32.058701,56.114918,8.592355,29.748907,22.221945,24.070929,,23.9328,27.996027,33.47411
2010-12-15,,,18.81625,12.792375,21.101221,59.926117,61.877201,40.429211,59.246059,31.303518,22.232367,26.871281,21.948391,32.101482,49.166393,49.90361,29.347406,54.326584,56.293941,50.90033,56.225536,51.09676,51.422558,31.887352,55.809536,8.520796,29.628466,22.133686,24.095592,,23.726677,27.907602,33.366631
2010-12-16,,,18.915899,12.83673,21.236311,60.427723,62.422253,40.534698,59.627274,31.68067,22.37509,27.163149,22.156469,32.237362,49.478634,50.173851,29.411205,54.79586,56.477436,51.302311,56.800968,51.173565,51.862972,32.187202,56.123409,8.531806,29.955381,22.168991,24.309332,,23.94043,28.102142,33.608475
2010-12-17,,,19.006491,12.85447,21.398422,60.607998,62.459202,40.851208,59.803928,31.726715,22.398018,27.332882,22.156469,32.327042,49.670738,50.263378,29.639059,54.904148,56.67926,51.418438,56.670177,50.858685,52.017525,32.440269,56.143009,8.579314,29.86631,22.213278,24.347485,,24.064812,28.150133,33.66254
2010-12-20,,,19.04273,12.881085,21.452457,60.843136,62.66243,41.318417,59.729565,32.285042,22.533871,27.479204,22.179876,32.539654,49.705673,50.207417,30.040081,55.219997,56.615044,51.43631,56.705063,51.265728,52.226162,32.543919,56.509396,8.584839,29.857662,22.230988,24.322605,,24.095711,28.141241,33.860771
2010-12-21,,,19.094687,13.020592,21.698727,60.88229,62.847187,41.770557,60.194443,32.91193,22.814054,27.752337,22.195478,32.7985,49.627087,50.580433,30.349958,55.49976,56.954502,51.382706,57.175865,51.488449,52.218418,32.872112,57.08028,8.733997,30.099783,22.363842,24.264557,,24.103436,28.070141,34.00494
2010-12-22,,,19.231405,13.110022,21.716963,61.162544,63.059505,42.061535,60.170231,32.91193,23.170658,27.742582,22.195478,32.73378,49.87159,50.51516,30.504898,55.563545,56.956341,51.509022,57.326908,51.571449,52.497223,32.854843,57.276268,8.833434,30.168949,22.337273,24.37236,,24.211592,28.150133,34.049992
2010-12-23,,,19.167604,13.056364,21.67136,61.178379,62.966801,41.932049,60.049221,33.088245,23.009338,27.70356,22.125263,32.724533,49.854137,50.310005,30.112991,55.381283,56.873291,51.509022,57.167912,51.642601,52.512836,32.941204,57.438156,8.767142,30.108425,22.328417,24.38065,,24.227051,28.132362,33.905827
